,Links,Marka,Model,Year,Color,Engine,Fuel_type,Mileage,Gear_box,New,Price
7693,https://turbo.az/autos/8509154-jmc-vigus-plus,JMC,Vigus Plus,2024,Ağ,2.0,Mühərrik2.0 L / 141 a.g. / Dizel,0 km,Mexaniki,Bəli,43 900 AZN
7694,https://turbo.az/autos/9102480-honda-insight,Honda,Insight,2012,Göy,1.3,Mühərrik1.3 L / 98 a.g. / Hibrid,340 000 km,Variator,Xeyr,11 800 AZN
7695,https://turbo.az/autos/9089024-chery-fulwin-2,Chery,Fulwin 2,2014,Ağ,1.5,Mühərrik1.5 L / 109 a.g. / Benzin,295 678 km,Mexaniki,Xeyr,7 000 AZN
7696,https://turbo.az/autos/8770867-mercedes-maybach-s-580-4matic,Mercedes-Maybach,S 580 4MATIC,2023,Qara,4.0,Mühərrik4.0 L / 503 a.g. / Benzin,0 km,Avtomat,Bəli,263 087 EUR
7697,https://turbo.az/autos/8948447-mercedes-amg-gt-63-s-4matic,Mercedes,AMG GT 63 S 4MATIC+,2024,Qara,4.0,Mühərrik4.0 L / 843 a.g. / Plug-in Hibrid,0 km,Avtomat,Bəli,233 825 EUR
7698,https://turbo.az/autos/9052007-lada-vaz-2107,LADA (VAZ),2107,2003,Yaşıl,1.6,Mühərrik1.6 L / 75 a.g. / Benzin,78 046 km,Mexaniki,Xeyr,3 900 AZN
7699,https://turbo.az/autos/8918165-toyota-corolla,Toyota,Corolla,2020,Qara,1.6,Mühərrik1.6 L / 124 a.g. / Benzin,59 700 km,Avtomat,Xeyr,34 000 AZN
7700,https://turbo.az/autos/9087873-hyundai-santa-fe,Hyundai,Santa Fe,2014,Qara,2.4,Mühərrik2.4 L / 175 a.g. / Benzin,197 504 km,Avtomat,Xeyr,29 700 AZN
7701,https://turbo.az/autos/8478237-ducati-1199-panigale-s,Ducati,1199 Panigale S,2013,Qırmızı,0,Mühərrik1200 sm3 / 200 a.g. / Benzin,14 500 km,Avtomat,Xeyr,16 000 USD
7702,https://turbo.az/autos/9074536-toyota-camry,Toyota,Camry,2024,Qara,2.0,Mühərrik2.0 L / 197 a.g. / Hibrid,0 km,Variator,Bəli,36 800 USD
7703,https://turbo.az/autos/9035802-denza-z9-gt,Denza,Z9 GT,2024,Qara,2.0,Mühərrik2.0 L / 870 a.g. / Plug-in Hibrid,0 km,Variator,Bəli,116 800 AZN
7704,https://turbo.az/autos/9059362-kia-sorento,Kia,Sorento,2012,Yaş Asfalt,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,150 000 km,Avtomat,Xeyr,28 500 AZN
7705,https://turbo.az/autos/9092910-hyundai-elantra,Hyundai,Elantra,2020,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,91 000 km,Avtomat,Xeyr,26 300 AZN
7706,https://turbo.az/autos/9092890-hyundai-elantra,Hyundai,Elantra,2019,Qara,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,98 000 km,Avtomat,Xeyr,25 500 AZN
7707,https://turbo.az/autos/9046125-hyundai-elantra,Hyundai,Elantra,2018,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,108 000 km,Avtomat,Xeyr,22 800 AZN
7708,https://turbo.az/autos/9045773-hyundai-elantra,Hyundai,Elantra,2016,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,104 000 km,Avtomat,Xeyr,24 500 AZN
7709,https://turbo.az/autos/8995479-hyundai-elantra,Hyundai,Elantra,2020,Ağ,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,75 000 km,Avtomat,Xeyr,26 800 AZN
7710,https://turbo.az/autos/8980382-hyundai-elantra,Hyundai,Elantra,2021,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,96 000 km,Avtomat,Xeyr,26 900 AZN
7711,https://turbo.az/autos/8980377-hyundai-elantra,Hyundai,Elantra,2019,Qara,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,67 000 km,Avtomat,Xeyr,26 800 AZN
7712,https://turbo.az/autos/9085178-audi-a5-sportback,Audi,A5 Sportback,2018,Ağ,2.0,Mühərrik2.0 L / 225 a.g. / Benzin,105 000 km,Avtomat,Xeyr,26 500 USD
7713,https://turbo.az/autos/9106026-toyota-land-cruiser,Toyota,Land Cruiser,2012,Qara,4.0,Mühərrik4.0 L / 243 a.g. / Benzin,177 672 km,Avtomat,Xeyr,56 000 AZN
7714,https://turbo.az/autos/9093419-lexus-lx-570,Lexus,LX 570,2016,Qara,5.7,Mühərrik5.7 L / 367 a.g. / Benzin,137 500 km,Avtomat,Xeyr,77 500 USD
7715,https://turbo.az/autos/9062373-hyundai-elantra,Hyundai,Elantra,2011,Ağ,1.8,Mühərrik1.8 L / 150 a.g. / Benzin,100 364 km,Avtomat,Xeyr,20 400 AZN
7716,https://turbo.az/autos/8470862-jmc-grand-avenue,JMC,Grand Avenue,2024,Qara,2.3,Mühərrik2.3 L / 170 a.g. / Dizel,0 km,Mexaniki,Bəli,53 500 AZN
7717,https://turbo.az/autos/8925514-land-rover-range-rover,Land Rover,Range Rover,2024,Qara,3.0,Mühərrik3.0 L / 360 a.g. / Benzin,0 km,Avtomat,Bəli,230 900 USD
7718,https://turbo.az/autos/8509154-jmc-vigus-plus,JMC,Vigus Plus,2024,Ağ,2.0,Mühərrik2.0 L / 141 a.g. / Dizel,0 km,Mexaniki,Bəli,43 900 AZN
7719,https://turbo.az/autos/9102480-honda-insight,Honda,Insight,2012,Göy,1.3,Mühərrik1.3 L / 98 a.g. / Hibrid,340 000 km,Variator,Xeyr,11 800 AZN
7720,https://turbo.az/autos/9089024-chery-fulwin-2,Chery,Fulwin 2,2014,Ağ,1.5,Mühərrik1.5 L / 109 a.g. / Benzin,295 678 km,Mexaniki,Xeyr,7 000 AZN
7721,https://turbo.az/autos/8770867-mercedes-maybach-s-580-4matic,Mercedes-Maybach,S 580 4MATIC,2023,Qara,4.0,Mühərrik4.0 L / 503 a.g. / Benzin,0 km,Avtomat,Bəli,263 087 EUR
7722,https://turbo.az/autos/8948447-mercedes-amg-gt-63-s-4matic,Mercedes,AMG GT 63 S 4MATIC+,2024,Qara,4.0,Mühərrik4.0 L / 843 a.g. / Plug-in Hibrid,0 km,Avtomat,Bəli,233 825 EUR
7723,https://turbo.az/autos/9052007-lada-vaz-2107,LADA (VAZ),2107,2003,Yaşıl,1.6,Mühərrik1.6 L / 75 a.g. / Benzin,78 046 km,Mexaniki,Xeyr,3 900 AZN
7724,https://turbo.az/autos/8918165-toyota-corolla,Toyota,Corolla,2020,Qara,1.6,Mühərrik1.6 L / 124 a.g. / Benzin,59 700 km,Avtomat,Xeyr,34 000 AZN
7725,https://turbo.az/autos/9087873-hyundai-santa-fe,Hyundai,Santa Fe,2014,Qara,2.4,Mühərrik2.4 L / 175 a.g. / Benzin,197 504 km,Avtomat,Xeyr,29 700 AZN
7726,https://turbo.az/autos/8478237-ducati-1199-panigale-s,Ducati,1199 Panigale S,2013,Qırmızı,0,Mühərrik1200 sm3 / 200 a.g. / Benzin,14 500 km,Avtomat,Xeyr,16 000 USD
7727,https://turbo.az/autos/9074536-toyota-camry,Toyota,Camry,2024,Qara,2.0,Mühərrik2.0 L / 197 a.g. / Hibrid,0 km,Variator,Bəli,36 800 USD
7728,https://turbo.az/autos/9092868-kia-forte,Kia,Forte,2020,Ağ,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,98 000 km,Variator,Xeyr,26 700 AZN
7729,https://turbo.az/autos/9092858-kia-forte,Kia,Forte,2020,Ağ,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,77 500 km,Variator,Xeyr,27 200 AZN
7730,https://turbo.az/autos/9060071-hyundai-tucson,Hyundai,Tucson,2018,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,98 000 km,Avtomat,Xeyr,30 300 AZN
7731,https://turbo.az/autos/9055226-kia-optima,Kia,Optima,2018,Qara,2.0,Mühərrik2.0 L / 265 a.g. / Benzin,103 000 km,Avtomat,Xeyr,29 900 AZN
7732,https://turbo.az/autos/9017977-kia-forte,Kia,Forte,2018,Göy,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,73 000 km,Variator,Xeyr,23 900 AZN
7733,https://turbo.az/autos/8988560-kia-optima,Kia,Optima,2012,Ağ,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,118 000 km,Avtomat,Xeyr,21 900 AZN
7734,https://turbo.az/autos/8878010-hyundai-sonata,Hyundai,Sonata,2015,Göy,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,123 000 km,Avtomat,Xeyr,26 900 AZN
7735,https://turbo.az/autos/9059362-kia-sorento,Kia,Sorento,2012,Yaş Asfalt,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,150 000 km,Avtomat,Xeyr,28 500 AZN
7736,https://turbo.az/autos/9092910-hyundai-elantra,Hyundai,Elantra,2020,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,91 000 km,Avtomat,Xeyr,26 300 AZN
7737,https://turbo.az/autos/9092890-hyundai-elantra,Hyundai,Elantra,2019,Qara,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,98 000 km,Avtomat,Xeyr,25 500 AZN
7738,https://turbo.az/autos/9046125-hyundai-elantra,Hyundai,Elantra,2018,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,108 000 km,Avtomat,Xeyr,22 800 AZN
7739,https://turbo.az/autos/9045773-hyundai-elantra,Hyundai,Elantra,2016,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,104 000 km,Avtomat,Xeyr,24 500 AZN
7740,https://turbo.az/autos/8995479-hyundai-elantra,Hyundai,Elantra,2020,Ağ,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,75 000 km,Avtomat,Xeyr,26 800 AZN
7741,https://turbo.az/autos/8980382-hyundai-elantra,Hyundai,Elantra,2021,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,96 000 km,Avtomat,Xeyr,26 900 AZN
7742,https://turbo.az/autos/8980377-hyundai-elantra,Hyundai,Elantra,2019,Qara,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,67 000 km,Avtomat,Xeyr,26 800 AZN
7743,https://turbo.az/autos/9085178-audi-a5-sportback,Audi,A5 Sportback,2018,Ağ,2.0,Mühərrik2.0 L / 225 a.g. / Benzin,105 000 km,Avtomat,Xeyr,26 500 USD
7744,https://turbo.az/autos/9106026-toyota-land-cruiser,Toyota,Land Cruiser,2012,Qara,4.0,Mühərrik4.0 L / 243 a.g. / Benzin,177 672 km,Avtomat,Xeyr,56 000 AZN
7745,https://turbo.az/autos/9093419-lexus-lx-570,Lexus,LX 570,2016,Qara,5.7,Mühərrik5.7 L / 367 a.g. / Benzin,137 500 km,Avtomat,Xeyr,77 500 USD
7746,https://turbo.az/autos/9062373-hyundai-elantra,Hyundai,Elantra,2011,Ağ,1.8,Mühərrik1.8 L / 150 a.g. / Benzin,100 364 km,Avtomat,Xeyr,20 400 AZN
7747,https://turbo.az/autos/8470862-jmc-grand-avenue,JMC,Grand Avenue,2024,Qara,2.3,Mühərrik2.3 L / 170 a.g. / Dizel,0 km,Mexaniki,Bəli,53 500 AZN
7748,https://turbo.az/autos/8925514-land-rover-range-rover,Land Rover,Range Rover,2024,Qara,3.0,Mühərrik3.0 L / 360 a.g. / Benzin,0 km,Avtomat,Bəli,230 900 USD
7749,https://turbo.az/autos/8509154-jmc-vigus-plus,JMC,Vigus Plus,2024,Ağ,2.0,Mühərrik2.0 L / 141 a.g. / Dizel,0 km,Mexaniki,Bəli,43 900 AZN
7750,https://turbo.az/autos/9102480-honda-insight,Honda,Insight,2012,Göy,1.3,Mühərrik1.3 L / 98 a.g. / Hibrid,340 000 km,Variator,Xeyr,11 800 AZN
7751,https://turbo.az/autos/9089024-chery-fulwin-2,Chery,Fulwin 2,2014,Ağ,1.5,Mühərrik1.5 L / 109 a.g. / Benzin,295 678 km,Mexaniki,Xeyr,7 000 AZN
7752,https://turbo.az/autos/9092868-kia-forte,Kia,Forte,2020,Ağ,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,98 000 km,Variator,Xeyr,26 700 AZN
7753,https://turbo.az/autos/9092858-kia-forte,Kia,Forte,2020,Ağ,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,77 500 km,Variator,Xeyr,27 200 AZN
7754,https://turbo.az/autos/9060071-hyundai-tucson,Hyundai,Tucson,2018,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,98 000 km,Avtomat,Xeyr,30 300 AZN
7755,https://turbo.az/autos/9055226-kia-optima,Kia,Optima,2018,Qara,2.0,Mühərrik2.0 L / 265 a.g. / Benzin,103 000 km,Avtomat,Xeyr,29 900 AZN
7756,https://turbo.az/autos/9017977-kia-forte,Kia,Forte,2018,Göy,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,73 000 km,Variator,Xeyr,23 900 AZN
7757,https://turbo.az/autos/8988560-kia-optima,Kia,Optima,2012,Ağ,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,118 000 km,Avtomat,Xeyr,21 900 AZN
7758,https://turbo.az/autos/8878010-hyundai-sonata,Hyundai,Sonata,2015,Göy,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,123 000 km,Avtomat,Xeyr,26 900 AZN
7759,https://turbo.az/autos/9059362-kia-sorento,Kia,Sorento,2012,Yaş Asfalt,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,150 000 km,Avtomat,Xeyr,28 500 AZN
7760,https://turbo.az/autos/9092910-hyundai-elantra,Hyundai,Elantra,2020,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,91 000 km,Avtomat,Xeyr,26 300 AZN
7761,https://turbo.az/autos/9092890-hyundai-elantra,Hyundai,Elantra,2019,Qara,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,98 000 km,Avtomat,Xeyr,25 500 AZN
7762,https://turbo.az/autos/9046125-hyundai-elantra,Hyundai,Elantra,2018,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,108 000 km,Avtomat,Xeyr,22 800 AZN
7763,https://turbo.az/autos/9045773-hyundai-elantra,Hyundai,Elantra,2016,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,104 000 km,Avtomat,Xeyr,24 500 AZN
7764,https://turbo.az/autos/8995479-hyundai-elantra,Hyundai,Elantra,2020,Ağ,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,75 000 km,Avtomat,Xeyr,26 800 AZN
7765,https://turbo.az/autos/8980382-hyundai-elantra,Hyundai,Elantra,2021,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,96 000 km,Avtomat,Xeyr,26 900 AZN
7766,https://turbo.az/autos/8980377-hyundai-elantra,Hyundai,Elantra,2019,Qara,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,67 000 km,Avtomat,Xeyr,26 800 AZN
7767,https://turbo.az/autos/9085178-audi-a5-sportback,Audi,A5 Sportback,2018,Ağ,2.0,Mühərrik2.0 L / 225 a.g. / Benzin,105 000 km,Avtomat,Xeyr,26 500 USD
7768,https://turbo.az/autos/9106026-toyota-land-cruiser,Toyota,Land Cruiser,2012,Qara,4.0,Mühərrik4.0 L / 243 a.g. / Benzin,177 672 km,Avtomat,Xeyr,56 000 AZN
7769,https://turbo.az/autos/9093419-lexus-lx-570,Lexus,LX 570,2016,Qara,5.7,Mühərrik5.7 L / 367 a.g. / Benzin,137 500 km,Avtomat,Xeyr,77 500 USD
7770,https://turbo.az/autos/9062373-hyundai-elantra,Hyundai,Elantra,2011,Ağ,1.8,Mühərrik1.8 L / 150 a.g. / Benzin,100 364 km,Avtomat,Xeyr,20 400 AZN
7771,https://turbo.az/autos/8470862-jmc-grand-avenue,JMC,Grand Avenue,2024,Qara,2.3,Mühərrik2.3 L / 170 a.g. / Dizel,0 km,Mexaniki,Bəli,53 500 AZN
7772,https://turbo.az/autos/8925514-land-rover-range-rover,Land Rover,Range Rover,2024,Qara,3.0,Mühərrik3.0 L / 360 a.g. / Benzin,0 km,Avtomat,Bəli,230 900 USD
7773,https://turbo.az/autos/8509154-jmc-vigus-plus,JMC,Vigus Plus,2024,Ağ,2.0,Mühərrik2.0 L / 141 a.g. / Dizel,0 km,Mexaniki,Bəli,43 900 AZN
7774,https://turbo.az/autos/9102480-honda-insight,Honda,Insight,2012,Göy,1.3,Mühərrik1.3 L / 98 a.g. / Hibrid,340 000 km,Variator,Xeyr,11 800 AZN
7775,https://turbo.az/autos/9089024-chery-fulwin-2,Chery,Fulwin 2,2014,Ağ,1.5,Mühərrik1.5 L / 109 a.g. / Benzin,295 678 km,Mexaniki,Xeyr,7 000 AZN
7776,https://turbo.az/autos/9092868-kia-forte,Kia,Forte,2020,Ağ,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,98 000 km,Variator,Xeyr,26 700 AZN
7777,https://turbo.az/autos/9092858-kia-forte,Kia,Forte,2020,Ağ,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,77 500 km,Variator,Xeyr,27 200 AZN
7778,https://turbo.az/autos/9060071-hyundai-tucson,Hyundai,Tucson,2018,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,98 000 km,Avtomat,Xeyr,30 300 AZN
7779,https://turbo.az/autos/9055226-kia-optima,Kia,Optima,2018,Qara,2.0,Mühərrik2.0 L / 265 a.g. / Benzin,103 000 km,Avtomat,Xeyr,29 900 AZN
7780,https://turbo.az/autos/9017977-kia-forte,Kia,Forte,2018,Göy,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,73 000 km,Variator,Xeyr,23 900 AZN
7781,https://turbo.az/autos/8988560-kia-optima,Kia,Optima,2012,Ağ,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,118 000 km,Avtomat,Xeyr,21 900 AZN
7782,https://turbo.az/autos/8878010-hyundai-sonata,Hyundai,Sonata,2015,Göy,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,123 000 km,Avtomat,Xeyr,26 900 AZN
7783,https://turbo.az/autos/9059362-kia-sorento,Kia,Sorento,2012,Yaş Asfalt,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,150 000 km,Avtomat,Xeyr,28 500 AZN
7784,https://turbo.az/autos/9092910-hyundai-elantra,Hyundai,Elantra,2020,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,91 000 km,Avtomat,Xeyr,26 300 AZN
7785,https://turbo.az/autos/9092890-hyundai-elantra,Hyundai,Elantra,2019,Qara,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,98 000 km,Avtomat,Xeyr,25 500 AZN
7786,https://turbo.az/autos/9046125-hyundai-elantra,Hyundai,Elantra,2018,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,108 000 km,Avtomat,Xeyr,22 800 AZN
7787,https://turbo.az/autos/9045773-hyundai-elantra,Hyundai,Elantra,2016,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,104 000 km,Avtomat,Xeyr,24 500 AZN
7788,https://turbo.az/autos/8995479-hyundai-elantra,Hyundai,Elantra,2020,Ağ,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,75 000 km,Avtomat,Xeyr,26 800 AZN
7789,https://turbo.az/autos/8980382-hyundai-elantra,Hyundai,Elantra,2021,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,96 000 km,Avtomat,Xeyr,26 900 AZN
7790,https://turbo.az/autos/8980377-hyundai-elantra,Hyundai,Elantra,2019,Qara,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,67 000 km,Avtomat,Xeyr,26 800 AZN
7791,https://turbo.az/autos/9085178-audi-a5-sportback,Audi,A5 Sportback,2018,Ağ,2.0,Mühərrik2.0 L / 225 a.g. / Benzin,105 000 km,Avtomat,Xeyr,26 500 USD
7792,https://turbo.az/autos/9106026-toyota-land-cruiser,Toyota,Land Cruiser,2012,Qara,4.0,Mühərrik4.0 L / 243 a.g. / Benzin,177 672 km,Avtomat,Xeyr,56 000 AZN
7793,https://turbo.az/autos/9093419-lexus-lx-570,Lexus,LX 570,2016,Qara,5.7,Mühərrik5.7 L / 367 a.g. / Benzin,137 500 km,Avtomat,Xeyr,77 500 USD
7794,https://turbo.az/autos/9062373-hyundai-elantra,Hyundai,Elantra,2011,Ağ,1.8,Mühərrik1.8 L / 150 a.g. / Benzin,100 364 km,Avtomat,Xeyr,20 400 AZN
7795,https://turbo.az/autos/8470862-jmc-grand-avenue,JMC,Grand Avenue,2024,Qara,2.3,Mühərrik2.3 L / 170 a.g. / Dizel,0 km,Mexaniki,Bəli,53 500 AZN
7796,https://turbo.az/autos/8925514-land-rover-range-rover,Land Rover,Range Rover,2024,Qara,3.0,Mühərrik3.0 L / 360 a.g. / Benzin,0 km,Avtomat,Bəli,230 900 USD
7797,https://turbo.az/autos/8509154-jmc-vigus-plus,JMC,Vigus Plus,2024,Ağ,2.0,Mühərrik2.0 L / 141 a.g. / Dizel,0 km,Mexaniki,Bəli,43 900 AZN
7798,https://turbo.az/autos/9102480-honda-insight,Honda,Insight,2012,Göy,1.3,Mühərrik1.3 L / 98 a.g. / Hibrid,340 000 km,Variator,Xeyr,11 800 AZN
7799,https://turbo.az/autos/9089024-chery-fulwin-2,Chery,Fulwin 2,2014,Ağ,1.5,Mühərrik1.5 L / 109 a.g. / Benzin,295 678 km,Mexaniki,Xeyr,7 000 AZN
7800,https://turbo.az/autos/9092868-kia-forte,Kia,Forte,2020,Ağ,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,98 000 km,Variator,Xeyr,26 700 AZN
7801,https://turbo.az/autos/9092858-kia-forte,Kia,Forte,2020,Ağ,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,77 500 km,Variator,Xeyr,27 200 AZN
7802,https://turbo.az/autos/9060071-hyundai-tucson,Hyundai,Tucson,2018,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,98 000 km,Avtomat,Xeyr,30 300 AZN
7803,https://turbo.az/autos/9055226-kia-optima,Kia,Optima,2018,Qara,2.0,Mühərrik2.0 L / 265 a.g. / Benzin,103 000 km,Avtomat,Xeyr,29 900 AZN
7804,https://turbo.az/autos/9017977-kia-forte,Kia,Forte,2018,Göy,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,73 000 km,Variator,Xeyr,23 900 AZN
7805,https://turbo.az/autos/8988560-kia-optima,Kia,Optima,2012,Ağ,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,118 000 km,Avtomat,Xeyr,21 900 AZN
7806,https://turbo.az/autos/8878010-hyundai-sonata,Hyundai,Sonata,2015,Göy,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,123 000 km,Avtomat,Xeyr,26 900 AZN
7807,https://turbo.az/autos/9059362-kia-sorento,Kia,Sorento,2012,Yaş Asfalt,2.0,Mühərrik2.0 L / 184 a.g. / Dizel,150 000 km,Avtomat,Xeyr,28 500 AZN
7808,https://turbo.az/autos/9092910-hyundai-elantra,Hyundai,Elantra,2020,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,91 000 km,Avtomat,Xeyr,26 300 AZN
7809,https://turbo.az/autos/9092890-hyundai-elantra,Hyundai,Elantra,2019,Qara,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,98 000 km,Avtomat,Xeyr,25 500 AZN
7810,https://turbo.az/autos/9046125-hyundai-elantra,Hyundai,Elantra,2018,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,108 000 km,Avtomat,Xeyr,22 800 AZN
7811,https://turbo.az/autos/9045773-hyundai-elantra,Hyundai,Elantra,2016,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,104 000 km,Avtomat,Xeyr,24 500 AZN
7812,https://turbo.az/autos/8995479-hyundai-elantra,Hyundai,Elantra,2020,Ağ,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,75 000 km,Avtomat,Xeyr,26 800 AZN
7813,https://turbo.az/autos/8980382-hyundai-elantra,Hyundai,Elantra,2021,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,96 000 km,Avtomat,Xeyr,26 900 AZN
7814,https://turbo.az/autos/8980377-hyundai-elantra,Hyundai,Elantra,2019,Qara,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,67 000 km,Avtomat,Xeyr,26 800 AZN
7815,https://turbo.az/autos/9085178-audi-a5-sportback,Audi,A5 Sportback,2018,Ağ,2.0,Mühərrik2.0 L / 225 a.g. / Benzin,105 000 km,Avtomat,Xeyr,26 500 USD
7816,https://turbo.az/autos/9106026-toyota-land-cruiser,Toyota,Land Cruiser,2012,Qara,4.0,Mühərrik4.0 L / 243 a.g. / Benzin,177 672 km,Avtomat,Xeyr,56 000 AZN
7817,https://turbo.az/autos/9093419-lexus-lx-570,Lexus,LX 570,2016,Qara,5.7,Mühərrik5.7 L / 367 a.g. / Benzin,137 500 km,Avtomat,Xeyr,77 500 USD
7818,https://turbo.az/autos/9062373-hyundai-elantra,Hyundai,Elantra,2011,Ağ,1.8,Mühərrik1.8 L / 150 a.g. / Benzin,100 364 km,Avtomat,Xeyr,20 400 AZN
7819,https://turbo.az/autos/8470862-jmc-grand-avenue,JMC,Grand Avenue,2024,Qara,2.3,Mühərrik2.3 L / 170 a.g. / Dizel,0 km,Mexaniki,Bəli,53 500 AZN
7820,https://turbo.az/autos/8925514-land-rover-range-rover,Land Rover,Range Rover,2024,Qara,3.0,Mühərrik3.0 L / 360 a.g. / Benzin,0 km,Avtomat,Bəli,230 900 USD
7821,https://turbo.az/autos/8509154-jmc-vigus-plus,JMC,Vigus Plus,2024,Ağ,2.0,Mühərrik2.0 L / 141 a.g. / Dizel,0 km,Mexaniki,Bəli,43 900 AZN
7822,https://turbo.az/autos/9102480-honda-insight,Honda,Insight,2012,Göy,1.3,Mühərrik1.3 L / 98 a.g. / Hibrid,340 000 km,Variator,Xeyr,11 800 AZN
7823,https://turbo.az/autos/9089024-chery-fulwin-2,Chery,Fulwin 2,2014,Ağ,1.5,Mühərrik1.5 L / 109 a.g. / Benzin,295 678 km,Mexaniki,Xeyr,7 000 AZN
7824,https://turbo.az/autos/9092868-kia-forte,Kia,Forte,2020,Ağ,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,98 000 km,Variator,Xeyr,26 700 AZN
7825,https://turbo.az/autos/9092858-kia-forte,Kia,Forte,2020,Ağ,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,77 500 km,Variator,Xeyr,27 200 AZN
7826,https://turbo.az/autos/9060071-hyundai-tucson,Hyundai,Tucson,2018,Yaş Asfalt,2.0,Mühərrik2.0 L / 150 a.g. / Benzin,98 000 km,Avtomat,Xeyr,30 300 AZN
7827,https://turbo.az/autos/9055226-kia-optima,Kia,Optima,2018,Qara,2.0,Mühərrik2.0 L / 265 a.g. / Benzin,103 000 km,Avtomat,Xeyr,29 900 AZN
7828,https://turbo.az/autos/9017977-kia-forte,Kia,Forte,2018,Göy,2.0,Mühərrik2.0 L / 147 a.g. / Benzin,73 000 km,Variator,Xeyr,23 900 AZN
7829,https://turbo.az/autos/8988560-kia-optima,Kia,Optima,2012,Ağ,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,118 000 km,Avtomat,Xeyr,21 900 AZN
7830,https://turbo.az/autos/8878010-hyundai-sonata,Hyundai,Sonata,2015,Göy,2.0,Mühərrik2.0 L / 245 a.g. / Benzin,123 000 km,Avtomat,Xeyr,26 900 AZN
